29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	Mk	26
29	1	Torsdag	Allmennquiz_Vaar2018	Highbury (Oslo)	#Quiz #Highbury	22
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Hello Kitty Hawk	54
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Confused	46
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Ingrids Kompetansesenter	47
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Folkerekka	49
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Selhurst Gunners	48
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Rolls	50
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Team Effort	46
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Never Ever Give In	50
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Bryr M'ække	51
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Veni Vidi Vici	42
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Liggeunderlaget	38
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Jr	30
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Navnløs	43
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Rolls	50
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Y'all Crazy	37
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	The Dynamic Duo	16
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	Nøtteknekkeren	45
29	1	Torsdag	Allmennquiz_Vaar2018	Scotsman (Oslo)	N/A	42
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Kvintessensen	49
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Skumle Pølser	49
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Hovseter Grill & Krematorium	46
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Mad Dog Slew	44
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Jippi Kah Yeah	37
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Konglelaget	36
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Theodor Brum Brum	35
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Jon & Odin	35
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Gjerstad Hus Og Hyttebygg	33
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Griseflaks	31
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Simple Minds	30
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Pablo Quizcobar	26
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Gutta På Saga	24
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Festlig Lag	21
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	T+C	20
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Lagg	20
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Pølser I Pausen	19
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Verdiløse Menn	19
29	2	Mandag	Allmennquiz_Vaar2018	Fru Burums (Oslo)	Underdogs	17
29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Quizaholics	50
29	2	Onsdag	Allmennquiz_Vaar2018	Nellie (Hamar)	Sølvguttene	44
